Product Title,SEO Title (<=60),Meta Description (<=160),Short Description,Long Description,Keywords,Category (Suggested),Target Gender,Brand,Image Folder,Main Image File,Price,Main Image Source
"Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h, 200ml","Aveeno Daily Moisturising After-Shower Mist, Formulated…","Shop Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h…","Aveeno Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h, 200ml | Beauty essential | Priced at £5.16","Experience Aveeno Daily Moisturising After-Shower Mist, Formulated With Oats, Suitable For Sensitive Skin, Non-Greasy Fast Absorbing Spray, Locks In Moisture 48h, 200ml from Aveeno—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B01LN1R8CM","aveeno, daily, moisturising, after, shower, mist, formulated, oats, suitable, sensitive, skin, non, greasy, fast, absorbing",Beauty,Unisex,Aveeno,images/aveeno-daily-moisturising-after-shower-mist-form,1.webp,£5.16,https://m.media-amazon.com/images/I/61YC6zEVbIL.jpg
"Neutrogena Hydro Boost Exfoliator Smoothing Gel, 150 ml (Pack of 1)","Neutrogena Hydro Boost Exfoliator Smoothing Gel, 150 ml…","Shop Neutrogena Hydro Boost Exfoliator Smoothing Gel, 150 ml (Pack of 1) by Neutrogena, a standout in beauty on Amazon. Great choice for FBA sellers seeking…","Neutrogena Neutrogena Hydro Boost Exfoliator Smoothing Gel, 150 ml (Pack of 1) | Beauty essential | Priced at £7.99","Experience Neutrogena Hydro Boost Exfoliator Smoothing Gel, 150 ml (Pack of 1) from Neutrogena—a trusted beauty favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B01LXW1S6W","neutrogena, hydro, boost, exfoliator, smoothing, gel, 150, beauty",Beauty,Unisex,Neutrogena,images/neutrogena-hydro-boost-exfoliator-smoothing-gel,1.webp,£7.99,https://m.media-amazon.com/images/I/61VBLlAOfUL.jpg
"Neutrogena Hydro Boost Gel Face Cream (1 x 50ml), Intensively Hydrating Gel Cream with Hyaluronic Acid and Ceramides, Oil-Free and Fragrance-Free Face Moisturiser Suitable for Sensitive Skin",Neutrogena Hydro Boost Gel Face Cream (1 x 50ml)…,"Shop Neutrogena Hydro Boost Gel Face Cream (1 x 50ml), Intensively Hydrating Gel Cream with Hyaluronic Acid and Ceramides, Oil-Free and Fragrance-Free Face…","Neutrogena Neutrogena Hydro Boost Gel Face Cream (1 x 50ml), Intensively Hydrating Gel Cream with Hyaluronic Acid and Ceramides, Oil-Free and Fragrance-Free Face Moisturiser Suitable for Sensitive Skin | Beauty essential | Priced at £9.45","Experience Neutrogena Hydro Boost Gel Face Cream (1 x 50ml), Intensively Hydrating Gel Cream with Hyaluronic Acid and Ceramides, Oil-Free and Fragrance-Free Face Moisturiser Suitable for Sensitive Skin from Neutrogena—a trusted beauty favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B01M1G3W04","neutrogena, hydro, boost, gel, face, cream, 50ml, intensively, hydrating, hyaluronic, acid, ceramides, oil, free, fragrance",Beauty,Unisex,Neutrogena,images/neutrogena-hydro-boost-gel-face-cream,1.webp,£9.45,https://m.media-amazon.com/images/I/615KxmXHBwL.jpg
"Fanola Restructuring Mask, Nourishing and Detangling Action for Dry and Frizzy Hair, Enriched Formula with Milk Proteins, 500","Fanola Restructuring Mask, Nourishing and Detangling Action…","Shop Fanola Restructuring Mask, Nourishing and Detangling Action for Dry and Frizzy Hair, Enriched Formula with Milk Proteins, 500 by FANOLA, a standout in…","FANOLA Fanola Restructuring Mask, Nourishing and Detangling Action for Dry and Frizzy Hair, Enriched Formula with Milk Proteins, 500 | Beauty essential | Priced at £7.99","Experience Fanola Restructuring Mask, Nourishing and Detangling Action for Dry and Frizzy Hair, Enriched Formula with Milk Proteins, 500 from FANOLA—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B01MCUU8OA","fanola, restructuring, mask, nourishing, detangling, action, dry, frizzy, hair, enriched, formula, milk, proteins, 500, beauty",Beauty,Unisex,FANOLA,images/fanola-restructuring-mask-nourishing-and-detangl,1.webp,£7.99,https://m.media-amazon.com/images/I/51f5ogcJipL.jpg
Yankee Candle Scented Candle | Cherry Blossom Small Jar Candle | Burn Time: Up to 30 Hours,Yankee Candle Scented Candle | Cherry Blossom Small Jar…,"Shop Yankee Candle Scented Candle | Cherry Blossom Small Jar Candle | Burn Time: Up to 30 Hours by Yankee Candle, a standout in health & personal care on…",Yankee Candle Yankee Candle Scented Candle | Cherry Blossom Small Jar Candle | Burn Time: Up to 30 Hours | Health & Personal Care essential | Priced at £14.99,Experience Yankee Candle Scented Candle | Cherry Blossom Small Jar Candle | Burn Time: Up to 30 Hours from Yankee Candle—a trusted health & personal care favourite. Customers rate it 4.1 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B01N0A3COJ,"yankee, candle, scented, cherry, blossom, small, jar, burn, time, hours, health, personal, care",Health & Personal Care,Unisex,Yankee Candle,images/yankee-candle-scented-candle-cherry-blossom,1.webp,£14.99,https://m.media-amazon.com/images/I/81dpgfRShPL.jpg
WILKINSON SWORD - Quattro For Women | Smooth Glide | Pack of 3 Razor Blade Refills,WILKINSON SWORD - Quattro For Women | Smooth Glide | Pack…,"Shop WILKINSON SWORD - Quattro For Women | Smooth Glide | Pack of 3 Razor Blade Refills by Wilkinson Sword, a standout in health & personal care on Amazon…",Wilkinson Sword WILKINSON SWORD - Quattro For Women | Smooth Glide | Pack of 3 Razor Blade Refills | Health & Personal Care essential | Priced at £4.34,Experience WILKINSON SWORD - Quattro For Women | Smooth Glide | Pack of 3 Razor Blade Refills from Wilkinson Sword—a trusted health & personal care favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B01N9PT7JW,"wilkinson, sword, quattro, women, smooth, glide, razor, blade, refills, health, personal, care",Health & Personal Care,Women,Wilkinson Sword,images/wilkinson-sword-quattro-for-women,1.webp,£4.34,https://m.media-amazon.com/images/I/715KmVF3zQL.jpg
"Wilkinson Sword Intuition Sensitive Care Women's Razor Blade Refills, Pack of 6, Enriched with Aloe Vera & Vitamin E",Wilkinson Sword Intuition Sensitive Care Women's Razor…,"Shop Wilkinson Sword Intuition Sensitive Care Women's Razor Blade Refills, Pack of 6, Enriched with Aloe Vera & Vitamin E by Wilkinson Sword, a standout in…","Wilkinson Sword Wilkinson Sword Intuition Sensitive Care Women's Razor Blade Refills, Pack of 6, Enriched with Aloe Vera & Vitamin E | Health & Personal Care essential | Priced at £11.25","Experience Wilkinson Sword Intuition Sensitive Care Women's Razor Blade Refills, Pack of 6, Enriched with Aloe Vera & Vitamin E from Wilkinson Sword—a trusted health & personal care favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B01NCTUAWU","wilkinson, sword, intuition, sensitive, care, women's, razor, blade, refills, enriched, aloe, vera, vitamin, health, personal",Health & Personal Care,Women,Wilkinson Sword,images/wilkinson-sword-intuition-sensitive-care-womens,1.webp,£11.25,https://m.media-amazon.com/images/I/71dJpJH4s3L.jpg
Dylon All in1 Textile Paint.,Dylon All in1 Textile Paint.,"Shop Dylon All in1 Textile Paint. by Dylon, a standout in grocery on Amazon. Great choice for FBA sellers seeking steady demand.",Dylon Dylon All in1 Textile Paint. | Grocery essential | Priced at £9.97,Experience Dylon All in1 Textile Paint. from Dylon—a trusted grocery favourite. Customers rate it 4.2 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B06XSB8GTD,"dylon, all, in1, textile, paint, grocery",Grocery,Unisex,Dylon,images/dylon-all-in1-textile-paint,1.webp,£9.97,https://m.media-amazon.com/images/I/71jjbxEb17L.jpg
"Aveeno Daily Moisturising Yogurt Body Wash (1x 300ml), Gentle Wash with Soothing Colloidal Oatmeal and Probiotic Greek Yogurt, Apricot and Honey Scented for Sensitive Dry Skin",Aveeno Daily Moisturising Yogurt Body Wash (1x 300ml)…,"Shop Aveeno Daily Moisturising Yogurt Body Wash (1x 300ml), Gentle Wash with Soothing Colloidal Oatmeal and Probiotic Greek Yogurt, Apricot and Honey Scented…","Aveeno Aveeno Daily Moisturising Yogurt Body Wash (1x 300ml), Gentle Wash with Soothing Colloidal Oatmeal and Probiotic Greek Yogurt, Apricot and Honey Scented for Sensitive Dry Skin | Beauty essential | Priced at £6.20","Experience Aveeno Daily Moisturising Yogurt Body Wash (1x 300ml), Gentle Wash with Soothing Colloidal Oatmeal and Probiotic Greek Yogurt, Apricot and Honey Scented for Sensitive Dry Skin from Aveeno—a trusted beauty favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B06XYS8MX5","aveeno, daily, moisturising, yogurt, body, wash, 300ml, gentle, soothing, colloidal, oatmeal, probiotic, greek, apricot, honey",Beauty,Unisex,Aveeno,images/aveeno-daily-moisturising-yogurt-body-wash,1.webp,£6.20,https://m.media-amazon.com/images/I/51br0loONZL.jpg
Fanta Orange 8 x 330 ml,Fanta Orange 8 x 330 ml,"Shop Fanta Orange 8 x 330 ml by Fanta, a standout in grocery on Amazon. Great choice for FBA sellers seeking steady demand.",Fanta Fanta Orange 8 x 330 ml | Grocery essential | Priced at £3.75,Experience Fanta Orange 8 x 330 ml from Fanta—a trusted grocery favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B071SFPNJX,"fanta, orange, 330, grocery",Grocery,Unisex,Fanta,images/fanta-orange-8-x-330-ml,1.webp,£3.75,https://m.media-amazon.com/images/I/710gnBG-WyL.jpg
Dishmatic Value Pack Kit – 1x Refillable Washing-Up Liquid Dispensing Handle with 6X Replaceable General-Purpose Sponge Heads – Antibacterial Kitchen Washing-Up Handle with Easy-Grip Handle,Dishmatic Value Pack Kit – 1x Refillable Washing-Up Liquid…,Shop Dishmatic Value Pack Kit – 1x Refillable Washing-Up Liquid Dispensing Handle with 6X Replaceable General-Purpose Sponge Heads – Antibacterial Kitchen…,Dishmatic Dishmatic Value Pack Kit – 1x Refillable Washing-Up Liquid Dispensing Handle with 6X Replaceable General-Purpose Sponge Heads – Antibacterial Kitchen Washing-Up Handle with Easy-Grip Handle | Automotive essential | Priced at £6.99,Experience Dishmatic Value Pack Kit – 1x Refillable Washing-Up Liquid Dispensing Handle with 6X Replaceable General-Purpose Sponge Heads – Antibacterial Kitchen Washing-Up Handle with Easy-Grip Handle from Dishmatic—a trusted automotive favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B072K2PG11,"dishmatic, value, kit, refillable, washing, liquid, dispensing, handle, replaceable, general, purpose, sponge, heads, antibacterial, kitchen",Automotive,Unisex,Dishmatic,images/dishmatic-value-pack-kit-1x-refillable,1.webp,£6.99,https://m.media-amazon.com/images/I/716YaajxTRL.jpg
Monopoly Hasbro Gaming Classic Game,Monopoly Hasbro Gaming Classic Game,"Shop Monopoly Hasbro Gaming Classic Game by Monopoly, a standout in toys & games on Amazon. Great choice for FBA sellers seeking steady demand.",Monopoly Monopoly Hasbro Gaming Classic Game | Toys & Games essential | Priced at £19.99,Experience Monopoly Hasbro Gaming Classic Game from Monopoly—a trusted toys & games favourite. Customers rate it 4.8 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B073FTR5VV,"monopoly, hasbro, gaming, classic, game, toys, games",Toys & Games,Unisex,Monopoly,images/monopoly-hasbro-gaming-classic-game,1.webp,£19.99,https://m.media-amazon.com/images/I/915r7CzlwxL.jpg
"Kleenex Ultra Soft Extra Large Tissue in Compact Box, 44 sheets","Kleenex Ultra Soft Extra Large Tissue in Compact Box, 44…","Shop Kleenex Ultra Soft Extra Large Tissue in Compact Box, 44 sheets by Kleenex, a standout in grocery on Amazon. Great choice for FBA sellers seeking steady…","Kleenex Kleenex Ultra Soft Extra Large Tissue in Compact Box, 44 sheets | Grocery essential | Priced at £5.99","Experience Kleenex Ultra Soft Extra Large Tissue in Compact Box, 44 sheets from Kleenex—a trusted grocery favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B073VQVMTX","kleenex, ultra, soft, extra, large, tissue, compact, box, sheets, grocery",Grocery,Unisex,Kleenex,images/kleenex-ultra-soft-extra-large-tissue,1.webp,£5.99,https://m.media-amazon.com/images/I/717VkK+5MCL.jpg
"Neutrogena Hydro Boost City Shield Hydrating Face Lotion SPF 25, Protects Against Pollution and Sun Damage, with Hyaluronic Acid and Antioxidant for Radiant Skin, Broad Spectrum, 50ml",Neutrogena Hydro Boost City Shield Hydrating Face Lotion…,"Shop Neutrogena Hydro Boost City Shield Hydrating Face Lotion SPF 25, Protects Against Pollution and Sun Damage, with Hyaluronic Acid and Antioxidant for…","Neutrogena Neutrogena Hydro Boost City Shield Hydrating Face Lotion SPF 25, Protects Against Pollution and Sun Damage, with Hyaluronic Acid and Antioxidant for Radiant Skin, Broad Spectrum, 50ml | Beauty essential | Priced at £9.05","Experience Neutrogena Hydro Boost City Shield Hydrating Face Lotion SPF 25, Protects Against Pollution and Sun Damage, with Hyaluronic Acid and Antioxidant for Radiant Skin, Broad Spectrum, 50ml from Neutrogena—a trusted beauty favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B074P89GQX","neutrogena, hydro, boost, city, shield, hydrating, face, lotion, spf, protects, against, pollution, sun, damage, hyaluronic",Beauty,Unisex,Neutrogena,images/neutrogena-hydro-boost-city-shield-hydrating,1.webp,£9.05,https://m.media-amazon.com/images/I/71BJMS6tVuL.jpg
"Oral-B 3D White Luxe Whitening Accelerator Toothpaste, 75 ml, Teeth Whitening, Teeth Stain Removal & Enamel Care Treatment","Oral-B 3D White Luxe Whitening Accelerator Toothpaste, 75…","Shop Oral-B 3D White Luxe Whitening Accelerator Toothpaste, 75 ml, Teeth Whitening, Teeth Stain Removal & Enamel Care Treatment by Oral, a standout in health &…","Oral Oral-B 3D White Luxe Whitening Accelerator Toothpaste, 75 ml, Teeth Whitening, Teeth Stain Removal & Enamel Care Treatment | Health & Personal Care essential | Priced at £4.99","Experience Oral-B 3D White Luxe Whitening Accelerator Toothpaste, 75 ml, Teeth Whitening, Teeth Stain Removal & Enamel Care Treatment from Oral—a trusted health & personal care favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B076639PQ7","oral, white, luxe, whitening, accelerator, toothpaste, teeth, stain, removal, enamel, care, treatment, health, personal",Health & Personal Care,Unisex,Oral,images/oral-b-3d-white-luxe-whitening-accelerator,1.webp,£4.99,https://m.media-amazon.com/images/I/7133vJgSA5L.jpg
"Dove Nourishing Body Lotion with Coconut Oil Soften & Refine, 250ml",Dove Nourishing Body Lotion with Coconut Oil Soften &…,"Shop Dove Nourishing Body Lotion with Coconut Oil Soften & Refine, 250ml by Dove, a standout in beauty on Amazon. Great choice for FBA sellers seeking steady…","Dove Dove Nourishing Body Lotion with Coconut Oil Soften & Refine, 250ml | Beauty essential | Priced at £4.86","Experience Dove Nourishing Body Lotion with Coconut Oil Soften & Refine, 250ml from Dove—a trusted beauty favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B077MJ2SSL","dove, nourishing, body, lotion, coconut, oil, soften, refine, 250ml, beauty",Beauty,Unisex,Dove,images/dove-nourishing-body-lotion-with-coconut,1.webp,£4.86,https://m.media-amazon.com/images/I/51McZ1EXcQL.jpg
Bed Head by TIGI - Colour Goddess Conditioner - Ideal for Coloured Hair - 750 ml,Bed Head by TIGI - Colour Goddess Conditioner - Ideal for…,"Shop Bed Head by TIGI - Colour Goddess Conditioner - Ideal for Coloured Hair - 750 ml by TIGI, a standout in beauty on Amazon. Great choice for FBA sellers…",TIGI Bed Head by TIGI - Colour Goddess Conditioner - Ideal for Coloured Hair - 750 ml | Beauty essential | Priced at £8.99,Experience Bed Head by TIGI - Colour Goddess Conditioner - Ideal for Coloured Hair - 750 ml from TIGI—a trusted beauty favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B077YBF4XD,"tigi, bed, head, colour, goddess, conditioner, ideal, coloured, hair, 750, beauty",Beauty,Unisex,TIGI,images/bed-head-by-tigi-colour,1.webp,£8.99,https://m.media-amazon.com/images/I/71wuLoFiJ8L.jpg
Airpure AF-CCPTW-UNT Air Freshener Pack of 2,Airpure AF-CCPTW-UNT Air Freshener Pack of 2,"Shop Airpure AF-CCPTW-UNT Air Freshener Pack of 2 by airpure, a standout in automotive on Amazon. Great choice for FBA sellers seeking steady demand.",airpure Airpure AF-CCPTW-UNT Air Freshener Pack of 2 | Automotive essential | Priced at £3.99,Experience Airpure AF-CCPTW-UNT Air Freshener Pack of 2 from airpure—a trusted automotive favourite. Customers rate it 3.9 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B0786RJXKQ,"airpure, ccptw, unt, air, freshener, automotive",Automotive,Unisex,airpure,images/airpure-af-ccptw-unt-air-freshener-pack-of,1.webp,£3.99,https://m.media-amazon.com/images/I/51AIB+yQnvL.jpg
